1e-05 3.93094 3.38308
1.05e-05 3.93094 3.38308
1.1025e-05 3.93094 3.38308
1.15763e-05 3.93094 3.38308
1.21551e-05 3.93094 3.38308
1.27628e-05 3.93094 3.38308
1.3401e-05 3.93094 3.38308
1.4071e-05 3.93094 3.38308
1.47746e-05 3.93094 3.38308
1.55133e-05 3.93094 3.38308
1.62889e-05 3.93094 3.38308
1.71034e-05 3.93094 3.38308
1.79586e-05 3.93094 3.38308
1.88565e-05 3.93094 3.38308
1.97993e-05 3.93094 3.38308
2.07893e-05 3.93094 3.38308
2.18287e-05 3.93094 3.38308
2.29202e-05 3.93094 3.38308
2.40662e-05 3.93094 3.38309
2.52695e-05 3.93094 3.38309
2.6533e-05 3.93095 3.38309
2.78596e-05 3.93096 3.38311
2.92526e-05 3.93098 3.38314
3.07152e-05 3.93103 3.38319
3.2251e-05 3.93113 3.3833
3.38635e-05 3.93131 3.38349
3.55567e-05 3.93162 3.38384
3.73346e-05 3.93215 3.38442
3.92013e-05 3.93302 3.38539
4.11614e-05 3.93442 3.38693
4.32194e-05 3.9366 3.38932
4.53804e-05 3.93989 3.39292
4.76494e-05 3.94472 3.39821
5.00319e-05 3.95165 3.40577
5.25335e-05 3.96133 3.41632
5.51602e-05 3.97455 3.4307
5.79182e-05 3.99222 3.44988
6.08141e-05 4.01533 3.47492
6.38548e-05 4.04496 3.50696
6.70475e-05 4.08223 3.54722
7.03999e-05 4.12826 3.59687
7.39199e-05 4.18415 3.6571
7.76159e-05 4.25091 3.72896
8.14967e-05 4.3294 3.81343
8.55715e-05 4.42033 3.91125
8.98501e-05 4.5242 4.023
9.43426e-05 4.64128 4.149
9.90597e-05 4.77154 4.28929
0.000104013 4.91475 4.44365
0.000109213 5.07038 4.61158
0.000114674 5.23765 4.7923
0.000120408 5.41557 4.9848
0.000126428 5.60295 5.18785
0.000132749 5.79843 5.4
0.000139387 6.00056 5.61971
0.000146356 6.20779 5.84529
0.000153674 6.41853 6.07501
0.000161358 6.63121 6.30714
0.000169426 6.84431 6.53998
0.000177897 7.05635 6.77187
0.000186792 7.26599 7.00129
0.000196131 7.47198 7.22681
0.000205938 7.67322 7.44719
0.000216235 7.86876 7.6613
0.000227047 8.05778 7.86822
0.000238399 8.23963 8.06717
0.000250319 8.4138 8.25757
0.000262835 8.5799 8.43896
0.000275977 8.73768 8.61106
0.000289775 8.88703 8.7737
0.000304264 9.02789 8.92686
0.000319477 9.16034 9.0706
0.000335451 9.2845 9.20508
0.000352224 9.40058 9.33053
0.000369835 9.50882 9.44725
0.000388327 9.60953 9.55558
0.000407743 9.70302 9.6559
0.00042813 9.78963 9.74861
0.000449537 9.86973 9.83411
0.000472014 9.94368 9.91285
0.000495614 10.0118 9.98523
0.000520395 10.0746 10.0517
0.000546415 10.1323 10.1126
0.000573736 10.1852 10.1684
0.000602422 10.2338 10.2194
0.000632544 10.2783 10.266
0.000664171 10.319 10.3086
0.000697379 10.3563 10.3475
0.000732248 10.3903 10.3829
0.000768861 10.4214 10.4151
0.000807304 10.4498 10.4445
0.000847669 10.4757 10.4713
0.000890052 10.4993 10.4956
0.000934555 10.5208 10.5177
0.000981283 10.5404 10.5378
0.00103035 10.5582 10.5561
0.00108186 10.5744 10.5727
0.00113596 10.5892 10.5878
0.00119276 10.6026 10.6015
0.00125239 10.6149 10.6139
0.00131501 10.626 10.6252
0.00138076 10.6361 10.6355
0.0014498 10.6452 10.6448
